userTier,priorityScore,canonicalForm,displayForm,identityKey,unitType,caseProfile,sourceDisambiguator,sourceBookCount,sourceFamilyCount,sourceCategories,sourceFamilies,sourceBooks,qualityStatus,crosslinkTargets,normalizationFlags,lexicalUnitId
A2,456,traffic jam,traffic jam,traffic jam,multiword_expression,normal,,6,5,domestic_exam;general_course;international_exam;school_high;school_junior,course:skills;curriculum:high;curriculum:junior;exam:ielts;exam:public-english,BeiShiGaoZhong_3_T.json;IELTS_XDF_7000.json;WaiYanSheChuZhong_2_T.json;ielts-807.json;pet-vacabulary-list-2024.json;tingshuokaoshi.json,unreviewed,{},,lu:be24f69a91b72daad6
A2,456,troupe,troupe,troupe,lexeme_candidate,normal,,7,6,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8;exam:toefl,2025KaoYanHongBaoShu.json;IELTS_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;TOEFL_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:de0c25645629294384
A2,456,tundra,tundra,tundra,lexeme_candidate,normal,,7,6,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:kaoyan;exam:sat;exam:self-study;exam:toefl,English_II.json;IELTS_XDF_7000.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;self-study_English3.json,unreviewed,{},,lu:6fd231cb1c49454714
A2,456,unconditional,unconditional,unconditional,lexeme_candidate,normal,,6,6,domestic_exam;international_exam;school_high,curriculum:high;exam:gaokao;exam:ielts;exam:kaoyan;exam:tem8;exam:toeic,DanCiDeMimi_1.json;GaoKao_3500.json;IELTS_disorder.json;Level8luan_2_T.json;PEPGaoZhong_11_T.json;TOEIC.json,conflicting_variants,{},,lu:355b2dd6b651f55762
A2,456,unimportant,unimportant,unimportant,lexeme_candidate,normal,,7,6,domestic_exam;general_expansion;international_exam,exam:gaokao;exam:ielts;exam:self-study;exam:zhongkao;reference:macmillan7000;reference:oxford5000,GaoKao_3500.json;Macmillan7000.json;Oxford5000.json;ZhongKaoHeXin.json;ielts-807.json;self-study_English1.json;self-study_English2.json,unreviewed,{},,lu:aeed2e8b5420d5a070
A2,456,waive,waive,waive,lexeme_candidate,normal,,7,6,advanced_exam;domestic_exam;international_exam,exam:cet6;exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toeic,GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;TOEIC.json;gre-ciyileiji.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:acbbb961b13ca773e9
A2,456,whim,whim,whim,lexeme_candidate,normal,,7,6,advanced_exam;domestic_exam;international_exam,exam:gmat;exam:gre;exam:sat;exam:tem4;exam:tem8;exam:toefl,GMAT_3_T.json;GRE_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:01243372742a8eb1c6
A2,455,abdomen,abdomen,abdomen,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:ielts;exam:kaoyan;exam:sat;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;SAT_3_T.json;hongbaoshu-2026.json,unreviewed,{},,lu:7b8db3018345d52582
A2,455,addicted,addicted,addicted,lexeme_candidate,normal,,8,5,domestic_exam;international_exam;school_high,curriculum:high;exam:cet6;exam:gaokao;exam:kaoyan;exam:toefl,BeiShiGaoZhong_3_T.json;DanCiDeJianFa_6.json;DanCiDeMimi_1.json;GaoKao_3500.json;KaoYan_2024.json;PEPGaoZhong_6_T.json;TOEFL_ZhangHongYan.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:d51e66c56a591b8be2
A2,455,aloof,aloof,aloof,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:sat;exam:tem4;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:010adee796734d1029
A2,455,altruistic,altruistic,altruistic,lexeme_candidate,normal,,9,5,advanced_exam;business_exam;international_exam,exam:bec;exam:gre;exam:ielts;exam:sat;exam:toefl,BEC_2_T.json;BEC_3_T.json;GRE-computer-based-test.json;GRE_equivalent.json;IELTS_3_T.json;IELTS_XDF_7000.json;SAT_3_T.json;TOEFL_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:db3bc45ac12ec0e3e3
A2,455,antarctic,antarctic,antarctic,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gaokao;exam:gre;exam:ielts;exam:toefl,GaoKao_3500.json;IELTSVocabularyBible.json;IELTS_disorder.json;PEPGaoZhong_7_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json,unreviewed,{},,lu:ca4ba783747ed4b663
A2,455,attributable,attributable,attributable,lexeme_candidate,normal,,7,5,advanced_exam;business_exam;domestic_exam;international_exam,exam:bec;exam:cet6;exam:gmat;exam:ielts;exam:kaoyan,BEC_2_T.json;BEC_3_T.json;GMAT_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:9ad1ad5c2e7da78bde
A2,455,balanced,balanced,balanced,lexeme_candidate,normal,,6,5,advanced_exam;cefr_course;general_expansion;school_junior,course:duolingo;curriculum:junior;exam:gre;reference:macmillan7000;reference:oxford5000,Duolingo_Vocabulary_B2.json;GRE-computer-based-test.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford5000.json;jiJiao9.json,unreviewed,{},,lu:3d808c0c3b97c8e371
A2,455,balmy,balmy,balmy,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:tem8;exam:toefl,BeiShiGaoZhong_10_T.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json,unreviewed,{},,lu:e3d438352432a5ab1b
A2,455,barrister,barrister,barrister,lexeme_candidate,normal,,7,5,advanced_exam;business_exam;domestic_exam;general_expansion,exam:bec;exam:gre;exam:sat;exam:tem8;reference:macmillan7000,BEC_2_T.json;BEC_3_T.json;GRE_3_T.json;Level8luan_2_T.json;Macmillan7000.json;SAT_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:7338e991405ee5bfa2
A2,455,byproduct,byproduct,byproduct,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:kaoyan;exam:tem8,English_II.json;GRE_3_T.json;IELTSVocabularyBible.json;Level8luan_2_T.json;PEPGaoZhong_6_T.json;gre-ciyileiji.json,unreviewed,{},,lu:71a4b350d0ea09ebfb
A2,455,carnal,carnal,carnal,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;international_exam;vocabulary_builder,exam:gre;exam:sat;exam:tem8;exam:toefl;reference:merriam-builder,GRE3000_3_T.json;Level8luan_2_T.json;Merriam_Webster_sVocabularyBuilder.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:61a3b3a7c1ec19785b
A2,455,cavern,cavern,cavern,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gre;exam:ielts;exam:tem8;exam:toefl,IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;nce-new-3.json,unreviewed,{},,lu:514de21105a7447634
A2,455,clipper,clipper,clipper,lexeme_candidate,normal,,4,3,advanced_exam;domain_it;international_exam,domain:it;exam:gre;exam:toefl,TOEFL_3_T.json;gre-ciyileiji.json;it-words.json;itVocabulary.json,conflicting_variants,{},,lu:457a71930f9f47919c
A2,455,contiguous,contiguous,contiguous,lexeme_candidate,normal,,9,5,advanced_exam;domain_it;international_exam,domain:it;exam:gmat;exam:gre;exam:ielts;exam:toefl,GMAT_3_T.json;GRE3000_3_T.json;GRE_3_T.json;IELTS_XDF_7000.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json;it-words.json;itVocabulary.json,conflicting_variants,{},,lu:e0bfec5746e53d9329
A2,455,continuation,continuation,continuation,lexeme_candidate,normal,,7,5,advanced_exam;business_exam;general_expansion;international_exam,exam:bec;exam:gre;exam:toefl;exam:toeic;reference:macmillan7000,BEC_2_T.json;BEC_3_T.json;GRE_3_T.json;Macmillan7000.json;TOEFL_3_T.json;TOEIC.json;gre-ciyileiji.json,unreviewed,{},,lu:f48b7b0c540302af13
A2,455,crooked,crooked,crooked,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_course;international_exam,course:yilin;exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;YiLin_2.json,unreviewed,{},,lu:892987f4af3bfb2796
A2,455,cycling,cycling,cycling,lexeme_candidate,normal,,10,4,domestic_exam;general_expansion;international_exam;school_primary,curriculum:primary;exam:ielts;exam:public-english;reference:oxford5000,DuckCircle_IELTS.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_tinglichangjing.json;Oxford5000.json;PEPXiaoXue6_2_T.json;ielts-807.json;ket2021.json;pet-vacabulary-list-2024.json,detail_crosslink_quarantined,"{""colon"":10}",,lu:6514b7a635394146d3
A2,455,debit,debit,debit,lexeme_candidate,normal,,7,5,business_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:bec;exam:ielts;exam:tem8;exam:toeic,BEC_2_T.json;BEC_3_T.json;HeQiong_IELTS.json;IELTS_disorder.json;Level8luan_2_T.json;TOEIC.json;nce-new-4.json,unreviewed,{},,lu:366797baa68291f6b2
A2,455,deceitful,deceitful,deceitful,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:ielts;exam:sat;exam:tem8;exam:toefl,IELTS_disorder.json;Level8luan_2_T.json;PEPGaoZhong_10_T.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json,unreviewed,{},,lu:294b908989a183c16b
A2,455,deprecate,deprecate,deprecate,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gmat;exam:gre;exam:sat;exam:tem8;exam:toefl,GMAT_3_T.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:bec5526c0881cc7717
A2,455,deviation,deviation,deviation,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gmat;exam:gre;exam:ielts;exam:tem8,GMAT_3_T.json;GRE_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;gre-ciyileiji.json;nce-new-4.json,unreviewed,{},,lu:26a4fcc25627b9d910
A2,455,drab,drab,drab,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gmat;exam:gre;exam:kaoyan;exam:pte;exam:tem8,DanCiDeMimi_1.json;GMAT_3_T.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_FIB_R_senior.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:a05f545b7c312858a7
A2,455,droop,droop,droop,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:tem4;exam:tem8,GRE_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;PEPGaoZhong_6_T.json;gre-ciyileiji.json,unreviewed,{},,lu:df16bc0139b0ad0e7f
A2,455,ellipsis,ellipsis,ellipsis,lexeme_candidate,normal,,4,3,advanced_exam;domain_it;international_exam,domain:it;exam:gre;exam:ielts,IELTS_disorder.json;gre-ciyileiji.json;it-words.json;itVocabulary.json,conflicting_variants,{},,lu:bbfead4126e1f33c3c
A2,455,enviable,enviable,enviable,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:cet4;exam:gre;exam:ielts;exam:kaoyan;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;GRE-computer-based-test.json;GRE_3_T.json;GRE_equivalent.json;IELTS_XDF_7000.json;KaoYan_2024.json;Level8luan_2_T.json;xinghuoqiaoji_4.json,unreviewed,{},,lu:5bcb2e51ea10bb9350
A2,455,environmentalist,environmentalist,environmentalist,lexeme_candidate,normal,,6,5,domestic_exam;general_expansion;international_exam;school_high,curriculum:high;exam:kaoyan;exam:pte;exam:tem8;reference:macmillan7000,DanCiDeMimi_1.json;DanCiDeMimi_2.json;Level8luan_2_T.json;Macmillan7000.json;PEPGaoZhong_6_T.json;PTE_FIB_R_senior.json,unreviewed,{},,lu:9793ea73f7e0cfe40a
A2,455,exclamation,exclamation,exclamation,lexeme_candidate,normal,,7,5,advanced_exam;domain_it;domestic_exam;international_exam,domain:it;exam:cet6;exam:gre;exam:ielts;exam:tem8,GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;gre-ciyileiji.json;it-words.json;itVocabulary.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:6cb10eabecb95349ff
A2,455,extant,extant,extant,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:7a7de9e21315697ac6
A2,455,falcon,falcon,falcon,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:pte;exam:tem8;exam:toefl,IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_tinglichangjing.json;Level8luan_2_T.json;PTE_FIB_R_senior.json;TOEFL_3_T.json;gre-ciyileiji.json;ielts-807.json,unreviewed,{},,lu:cfda8aace36c7b9cd0
A2,455,familiarity,familiarity,familiarity,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gre;exam:ielts;exam:sat;exam:self-study,GRE_3_T.json;HeQiong_IELTS.json;IELTS_disorder.json;SAT_3_T.json;gre-ciyileiji.json;nce-new-4.json;self-study_English2.json,unreviewed,{},,lu:d9cf3dd482984ac231
A2,455,flair,flair,flair,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:sat;exam:tem8;exam:toefl,BeiShiGaoZhong_11_T.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:34d653f66f5f90b3df
A2,455,fleece,fleece,fleece,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:tem4;exam:tem8,GRE_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;PEPGaoZhong_11_T.json;gre-ciyileiji.json,unreviewed,{},,lu:38b6662be91263069f
A2,455,flounder,flounder,flounder,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,conflicting_variants,{},,lu:09598a5cee75cdd4e0
A2,455,foible,foible,foible,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:pte;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;PTE_FIB_R_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:779239165112f4fbb9
A2,455,folder,folder,folder,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_expansion;international_exam,exam:gre;exam:pte;exam:tem8;exam:toeic;reference:macmillan7000,Level8luan_2_T.json;Macmillan7000.json;PTE_Advanced_apeuni.json;PTE_Read_apeuni.json;PTE_senior.json;TOEIC.json;gre-ciyileiji.json,unreviewed,{},,lu:61ec46b940883780e0
A2,455,get up,get up,get up,multiword_expression,normal,,10,4,general_course;general_expansion;school_junior;school_primary,course:new-concept;curriculum:junior;curriculum:primary;reference:oxford5000,Oxford5000.json;PEPChuZhong7_2_T.json;PEPXiaoXue4_2_T.json;PEP_SL_XiaoXue2_2_t.json;PEP_SL_XiaoXue4_1_t.json;WaiYanSheChuZhong_1_T.json;WaiYanSheChuZhong_2-Volume-top.json;jiJiao7-2.json;nce-new-1.json;waiyan-xin-4-1.json,unreviewed,{},,lu:1f5e2becbbc30be813
A2,455,gimmick,gimmick,gimmick,lexeme_candidate,normal,,7,5,advanced_exam;business_exam;domestic_exam;international_exam,exam:bec;exam:gmat;exam:gre;exam:ielts;exam:tem8,BEC_2_T.json;BEC_3_T.json;GMAT_3_T.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;gre-ciyileiji.json,unreviewed,{},,lu:401f1e766049bc1136
A2,455,gloss,gloss,gloss,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem4;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;IELTS_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:a91116979ca9f7db0d
A2,455,go over,go over,go over,multiword_expression,normal,,6,6,domestic_exam;general_course;general_expansion;school_junior,course:reading-explorer;course:skills;curriculum:junior;exam:kaoyan;exam:self-study;reference:oxford5000,English_II.json;Oxford5000.json;ReadingExplorer3.json;WaiYanSheChuZhong_2_T.json;self-study_English3.json;tingshuokaoshi.json,unreviewed,{},,lu:3f24ac7eb392384e40
A2,455,goldfish,goldfish,goldfish,lexeme_candidate,normal,,6,5,domestic_exam;general_course;international_exam;school_junior,course:cambridge-join-in;curriculum:junior;exam:gaokao;exam:ielts;exam:tem8,Cambridge_JOIN_IN.json;DuckCircle_IELTS.json;GaoKao_3500.json;Level8luan_2_T.json;OxfordVocabulary_juniorMiddleSH.json;jiJiao9.json,unreviewed,{},,lu:70e1f44a1253515bf1
A2,455,gutter,gutter,gutter,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:tem4;exam:tem8,GRE_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;PEPGaoZhong_8_T.json;gre-ciyileiji.json,unreviewed,{},,lu:41abba57ba8e5d9042
A2,455,hackneyed,hackneyed,hackneyed,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:65b86281f9f5557994
A2,455,halloween,halloween,halloween,lexeme_candidate,normal,,7,5,domestic_exam;school_high;school_junior,curriculum:high;curriculum:junior;exam:kaoyan;exam:self-study;exam:tem8,BeiShiGaoZhong_1_T.json;English_II.json;Level8luan_2_T.json;PEPChuZhong9_1_T.json;PEPGaoZhong_3_T.json;WaiYanSheChuZhong_5-Volume-top.json;self-study_English3.json,unreviewed,{},,lu:20c095dbfd249ea3f2
A2,455,handling,handling,handling,lexeme_candidate,normal,,7,5,cefr_course;domain_it;general_expansion;international_exam,course:duolingo;domain:it;exam:ielts;reference:macmillan7000;reference:oxford5000,Duolingo_Vocabulary_C1.json;IELTSKingLu807.json;IELTS_disorder.json;Macmillan7000.json;Oxford5000.json;ielts-807.json;itVocabulary.json,conflicting_variants,{},,lu:81d96952ea8507a5cb
A2,455,higher,higher,higher,lexeme_candidate,normal,,6,3,domain_it;international_exam,domain:it;exam:ielts;exam:pte,IELTSKingLu807.json;PTE_Advanced_apeuni.json;PTE_WFD.json;PTE_senior.json;ielts-807.json;it-words.json,conflicting_variants,{},,lu:bca9c80ef22b2bda3f
A2,455,hippo,hippo,hippo,lexeme_candidate,normal,,6,5,domestic_exam;general_course;international_exam;school_junior,course:cambridge-join-in;curriculum:junior;exam:ielts;exam:tem4;exam:tem8,Cambridge_JOIN_IN.json;IELTS_XDF_7000.json;Level4luan_2_T.json;Level8luan_2_T.json;ielts-807.json;jiJiao8-2.json,unreviewed,{},,lu:24bceea4acd50397ea
A2,455,homesick,homesick,homesick,lexeme_candidate,normal,,8,5,domestic_exam;international_exam;school_high,curriculum:high;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8,DanCiDeMimi_1.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;WaiYanSheGaoZhong_1_T.json;ielts-807.json,unreviewed,{},,lu:d1cffd630c27c833c6
A2,455,hooray,hooray,hooray,lexeme_candidate,normal,,5,5,domestic_exam;general_course;school_junior;school_primary,course:cambridge-join-in;curriculum:junior;curriculum:primary;exam:gaokao;exam:tem8,Cambridge_JOIN_IN.json;GaoKao_3500.json;Level8luan_2_T.json;WaiYanSheChuZhong_2-Volume-top.json;waiyan-xin-4-1.json,unreviewed,{},,lu:5819ce491ba5c84d5b
A2,455,humanistic,humanistic,humanistic,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:kaoyan;exam:self-study,English_II.json;GRE_3_T.json;IELTS_3_T.json;KaoYan_2024.json;PEPGaoZhong_6_T.json;self-study_English3.json,unreviewed,{},,lu:68bc8a97f966451ef9
A2,455,humility,humility,humility,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:kaoyan;exam:sat;exam:tem8,GRE-computer-based-test.json;GRE_1500.json;GRE_3_T.json;GRE_equivalent.json;IELTS_XDF_7000.json;KaoYan_2024.json;Level8luan_2_T.json;SAT_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:a4696e2928c1f83ba2
A2,455,hurdle,hurdle,hurdle,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:cet6;exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE_3_T.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:5a43c7328b50c72dbd
A2,455,hush,hush,hush,lexeme_candidate,normal,,6,5,advanced_exam;domestic_exam;international_exam;school_high,curriculum:high;exam:gre;exam:ielts;exam:tem4;exam:tem8,GRE_3_T.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;PEPGaoZhong_6_T.json;gre-ciyileiji.json,unreviewed,{},,lu:d478546ead6d2046a6
A2,455,inconclusive,inconclusive,inconclusive,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:cet4;exam:gmat;exam:gre;exam:kaoyan;exam:pte,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;GMAT_3_T.json;GRE3000_3_T.json;GRE_3_T.json;KaoYan_2024.json;PTE_WFD.json;ZaiYaoNiMing_GRE3000.json;xinghuoqiaoji_4.json,unreviewed,{},,lu:bf0a26e5db1e6cb79d
A2,455,indignity,indignity,indignity,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE_3_T.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;Level8luan_2_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;nce-new-4.json,unreviewed,{},,lu:f9cab7617fa9f3daa8
A2,455,inexorable,inexorable,inexorable,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:kaoyan;exam:sat;exam:tem8,2025KaoYanHongBaoShu.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:d7408bde2cbd15f719
A2,455,infringement,infringement,infringement,lexeme_candidate,normal,,7,5,advanced_exam;business_exam;domestic_exam;international_exam,exam:bec;exam:cet6;exam:gmat;exam:ielts;exam:kaoyan,2025KaoYanHongBaoShu.json;BEC_2_T.json;BEC_3_T.json;DanCiDeMimi_1.json;GMAT_3_T.json;IELTS_disorder.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:bb1cdaeb2507ee38d1
A2,455,inlet,inlet,inlet,lexeme_candidate,normal,,8,6,advanced_exam;domestic_exam;international_exam,exam:cet6;exam:gmat;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8,CET6_T.json;GMAT_3_T.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json,detail_crosslink_quarantined,"{""tack"":8}",,lu:bfb5471714d6484325
A2,455,insolent,insolent,insolent,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:55d5545cbb6ee09dfc
A2,455,instigate,instigate,instigate,lexeme_candidate,normal,,9,5,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:58b0d451c717256668
A2,455,intonation,intonation,intonation,lexeme_candidate,normal,,7,5,advanced_exam;domestic_exam;general_expansion;international_exam,exam:ielts;exam:sat;exam:tem4;exam:tem8;reference:macmillan7000,IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;SAT_3_T.json,unreviewed,{},,lu:04743878b5f445d410
